run_id,npz_name,source_kind,source_path,source_member,experiment,status,run_kind,timestamp_utc,sample_rate_hz_requested,sample_rate_hz_actual,sample_rate_error_hz,signal_frequency_hz,signal_frequency_measured_hz,fir_mode,power_tier_dbm,nblocks_requested,stale_blocks_dropped,nblocks_saved,nsamples,device_index,direct,gain_db,adc_mean_block_rms,adc_max,adc_min,adc_is_clipped,adc_passes_guard,guard_attempts,array_nblocks,array_nsamples
e1_sr1000000_f1739130_idx19_fir_alias_hack__pm50p0,e1_sr1000000_f1739130_idx19_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1739130_idx19_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:24:34.992405+00:00,1000000.0,1000000.026490954,0.02649095398373902,1739130.4347826086,1739130.4347826086,alias_hack,-50.0,6,1,5,2048,0,True,0.0,0.5097649800342754,1,-1,False,False,3,5,2048
e1_sr1000000_f1739130_idx19_fir_default__pm10p0,e1_sr1000000_f1739130_idx19_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1739130_idx19_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:20:45.749290+00:00,1000000.0,1000000.026490954,0.02649095398373902,1739130.4347826086,1739130.4347826086,default,-10.0,6,1,5,2048,0,True,0.0,13.443133358595805,21,6,False,True,1,5,2048
e1_sr1000000_f1739130_idx19_fir_default__pp0p0,e1_sr1000000_f1739130_idx19_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1739130_idx19_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:20:47.674916+00:00,1000000.0,1000000.026490954,0.02649095398373902,1739130.4347826086,1739130.4347826086,default,0.0,6,1,5,2048,0,True,0.0,61.687300781967245,77,51,False,True,1,5,2048
e1_sr1000000_f1739130_idx19_fir_default__pp10p0,e1_sr1000000_f1739130_idx19_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1739130_idx19_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:20:49.605322+00:00,1000000.0,1000000.026490954,0.02649095398373902,1739130.4347826086,1739130.4347826086,default,10.0,6,1,5,2048,0,True,0.0,35.958708151251265,51,20,False,True,1,5,2048
e1_sr1000000_f173913_idx01_fir_alias_hack__pm30p0,e1_sr1000000_f173913_idx01_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f173913_idx01_fir_alias_hack__pm30p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:21:28.245891+00:00,1000000.0,1000000.026490954,0.02649095398373902,173913.04347826086,173913.04347826086,alias_hack,-30.0,6,1,5,2048,0,True,0.0,109.92106789400972,127,-128,True,False,3,5,2048
e1_sr1000000_f173913_idx01_fir_alias_hack__pm40p0,e1_sr1000000_f173913_idx01_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f173913_idx01_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:24.181891+00:00,1000000.0,1000000.026490954,0.02649095398373902,173913.04347826086,173913.04347826086,alias_hack,-40.0,6,1,5,2048,0,True,0.0,41.35071799857674,60,-59,False,True,1,5,2048
e1_sr1000000_f173913_idx01_fir_alias_hack__pm50p0,e1_sr1000000_f173913_idx01_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f173913_idx01_fir_alias_hack__pm50p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:22.141468+00:00,1000000.0,1000000.026490954,0.02649095398373902,173913.04347826086,173913.04347826086,alias_hack,-50.0,6,1,5,2048,0,True,0.0,12.911788057410167,18,-19,False,True,1,5,2048
e1_sr1000000_f1826087_idx20_fir_alias_hack__pm30p0,e1_sr1000000_f1826087_idx20_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1826087_idx20_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:24:52.237607+00:00,1000000.0,1000000.026490954,0.02649095398373902,1826086.956521739,1826086.956521739,alias_hack,-30.0,6,1,5,2048,0,True,0.0,19.44605362315502,11,-35,False,True,1,5,2048
e1_sr1000000_f1826087_idx20_fir_alias_hack__pm40p0,e1_sr1000000_f1826087_idx20_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1826087_idx20_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:24:50.204453+00:00,1000000.0,1000000.026490954,0.02649095398373902,1826086.956521739,1826086.956521739,alias_hack,-40.0,6,1,5,2048,0,True,0.0,1.2991921259898427,2,-3,False,False,3,5,2048
e1_sr1000000_f1826087_idx20_fir_alias_hack__pm50p0,e1_sr1000000_f1826087_idx20_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1826087_idx20_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:24:46.141461+00:00,1000000.0,1000000.026490954,0.02649095398373902,1826086.956521739,1826086.956521739,alias_hack,-50.0,6,1,5,2048,0,True,0.0,0.5476591946987747,1,-1,False,False,3,5,2048
e1_sr1000000_f1826087_idx20_fir_default__pm10p0,e1_sr1000000_f1826087_idx20_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1826087_idx20_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:20:52.540007+00:00,1000000.0,1000000.026490954,0.02649095398373902,1826086.956521739,1826086.956521739,default,-10.0,6,1,5,2048,0,True,0.0,16.692919014441546,34,-5,False,True,1,5,2048
e1_sr1000000_f1826087_idx20_fir_default__pp0p0,e1_sr1000000_f1826087_idx20_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1826087_idx20_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:20:54.469178+00:00,1000000.0,1000000.026490954,0.02649095398373902,1826086.956521739,1826086.956521739,default,0.0,6,1,5,2048,0,True,0.0,62.8328054636043,87,39,False,True,1,5,2048
e1_sr1000000_f1826087_idx20_fir_default__pp10p0,e1_sr1000000_f1826087_idx20_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1826087_idx20_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:20:56.392081+00:00,1000000.0,1000000.026490954,0.02649095398373902,1826086.956521739,1826086.956521739,default,10.0,6,1,5,2048,0,True,0.0,33.51064686716124,43,22,False,True,1,5,2048
e1_sr1000000_f1913043_idx21_fir_alias_hack__pm30p0,e1_sr1000000_f1913043_idx21_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1913043_idx21_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:25:03.498306+00:00,1000000.0,1000000.026490954,0.02649095398373902,1913043.4782608696,1913043.4782608696,alias_hack,-30.0,6,1,5,2048,0,True,0.0,20.06153237419,9,-46,False,True,1,5,2048
e1_sr1000000_f1913043_idx21_fir_alias_hack__pm40p0,e1_sr1000000_f1913043_idx21_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1913043_idx21_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:25:01.402350+00:00,1000000.0,1000000.026490954,0.02649095398373902,1913043.4782608696,1913043.4782608696,alias_hack,-40.0,6,1,5,2048,0,True,0.0,1.2773148179472786,2,-3,False,False,3,5,2048
e1_sr1000000_f1913043_idx21_fir_alias_hack__pm50p0,e1_sr1000000_f1913043_idx21_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1913043_idx21_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:24:57.321210+00:00,1000000.0,1000000.026490954,0.02649095398373902,1913043.4782608696,1913043.4782608696,alias_hack,-50.0,6,1,5,2048,0,True,0.0,0.7573453153685765,0,-2,False,False,3,5,2048
e1_sr1000000_f1913043_idx21_fir_default__pm10p0,e1_sr1000000_f1913043_idx21_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1913043_idx21_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:20:59.320247+00:00,1000000.0,1000000.026490954,0.02649095398373902,1913043.4782608696,1913043.4782608696,default,-10.0,6,1,5,2048,0,True,0.0,14.617060978760364,22,-4,False,True,1,5,2048
e1_sr1000000_f1913043_idx21_fir_default__pp0p0,e1_sr1000000_f1913043_idx21_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1913043_idx21_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:01.252534+00:00,1000000.0,1000000.026490954,0.02649095398373902,1913043.4782608696,1913043.4782608696,default,0.0,6,1,5,2048,0,True,0.0,61.60846925788676,98,44,False,True,1,5,2048
e1_sr1000000_f1913043_idx21_fir_default__pp10p0,e1_sr1000000_f1913043_idx21_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f1913043_idx21_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:03.186451+00:00,1000000.0,1000000.026490954,0.02649095398373902,1913043.4782608696,1913043.4782608696,default,10.0,6,1,5,2048,0,True,0.0,34.955796093876586,66,14,False,True,1,5,2048
e1_sr1000000_f2000000_idx22_fir_alias_hack__pm30p0,e1_sr1000000_f2000000_idx22_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f2000000_idx22_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:25:14.752357+00:00,1000000.0,1000000.026490954,0.02649095398373902,2000000.0,2000000.0,alias_hack,-30.0,6,1,5,2048,0,True,0.0,36.75454046427244,-31,-41,False,True,1,5,2048
e1_sr1000000_f2000000_idx22_fir_alias_hack__pm40p0,e1_sr1000000_f2000000_idx22_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f2000000_idx22_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:25:12.705787+00:00,1000000.0,1000000.026490954,0.02649095398373902,2000000.0,2000000.0,alias_hack,-40.0,6,1,5,2048,0,True,0.0,0.3599791872992372,1,-1,False,False,3,5,2048
e1_sr1000000_f2000000_idx22_fir_alias_hack__pm50p0,e1_sr1000000_f2000000_idx22_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f2000000_idx22_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:25:08.631534+00:00,1000000.0,1000000.026490954,0.02649095398373902,2000000.0,2000000.0,alias_hack,-50.0,6,1,5,2048,0,True,0.0,0.2202601443198849,1,-1,False,False,3,5,2048
e1_sr1000000_f2000000_idx22_fir_default__pm10p0,e1_sr1000000_f2000000_idx22_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f2000000_idx22_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:06.117403+00:00,1000000.0,1000000.026490954,0.02649095398373902,2000000.0,2000000.0,default,-10.0,6,1,5,2048,0,True,0.0,14.318155081594957,22,7,False,True,1,5,2048
e1_sr1000000_f2000000_idx22_fir_default__pp0p0,e1_sr1000000_f2000000_idx22_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f2000000_idx22_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:08.042326+00:00,1000000.0,1000000.026490954,0.02649095398373902,2000000.0,2000000.0,default,0.0,6,1,5,2048,0,True,0.0,61.460724399614854,81,42,False,True,1,5,2048
e1_sr1000000_f2000000_idx22_fir_default__pp10p0,e1_sr1000000_f2000000_idx22_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f2000000_idx22_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:09.966609+00:00,1000000.0,1000000.026490954,0.02649095398373902,2000000.0,2000000.0,default,10.0,6,1,5,2048,0,True,0.0,30.7421810611852,40,19,False,True,1,5,2048
e1_sr1000000_f260870_idx02_fir_alias_hack__pm30p0,e1_sr1000000_f260870_idx02_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f260870_idx02_fir_alias_hack__pm30p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:21:37.391540+00:00,1000000.0,1000000.026490954,0.02649095398373902,260869.5652173913,260869.5652173913,alias_hack,-30.0,6,1,5,2048,0,True,0.0,113.6248162342941,127,-128,True,False,3,5,2048
e1_sr1000000_f260870_idx02_fir_alias_hack__pm40p0,e1_sr1000000_f260870_idx02_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f260870_idx02_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:33.316868+00:00,1000000.0,1000000.026490954,0.02649095398373902,260869.5652173913,260869.5652173913,alias_hack,-40.0,6,1,5,2048,0,True,0.0,52.80951185528503,77,-76,False,True,1,5,2048
e1_sr1000000_f260870_idx02_fir_alias_hack__pm50p0,e1_sr1000000_f260870_idx02_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f260870_idx02_fir_alias_hack__pm50p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:31.280981+00:00,1000000.0,1000000.026490954,0.02649095398373902,260869.5652173913,260869.5652173913,alias_hack,-50.0,6,1,5,2048,0,True,0.0,16.701361791766217,24,-25,False,True,1,5,2048
e1_sr1000000_f260870_idx02_fir_default__pp0p0,e1_sr1000000_f260870_idx02_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f260870_idx02_fir_default__pp0p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:18:34.415751+00:00,1000000.0,1000000.026490954,0.02649095398373902,260869.5652173913,260869.5652173913,default,0.0,6,1,5,2048,0,True,0.0,117.1612799301284,127,-128,True,False,3,5,2048
e1_sr1000000_f260870_idx02_fir_default__pp10p0,e1_sr1000000_f260870_idx02_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f260870_idx02_fir_default__pp10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:18:38.141681+00:00,1000000.0,1000000.026490954,0.02649095398373902,260869.5652173913,260869.5652173913,default,10.0,6,1,5,2048,0,True,0.0,117.38704873432053,127,-128,True,False,3,5,2048
e1_sr1000000_f347826_idx03_fir_alias_hack__pm30p0,e1_sr1000000_f347826_idx03_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f347826_idx03_fir_alias_hack__pm30p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:21:46.522850+00:00,1000000.0,1000000.026490954,0.02649095398373902,347826.0869565217,347826.0869565217,alias_hack,-30.0,6,1,5,2048,0,True,0.0,113.74615390083231,127,-128,True,False,3,5,2048
e1_sr1000000_f347826_idx03_fir_alias_hack__pm40p0,e1_sr1000000_f347826_idx03_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f347826_idx03_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:42.469854+00:00,1000000.0,1000000.026490954,0.02649095398373902,347826.0869565217,347826.0869565217,alias_hack,-40.0,6,1,5,2048,0,True,0.0,57.51172798536089,83,-84,False,True,1,5,2048
e1_sr1000000_f347826_idx03_fir_alias_hack__pm50p0,e1_sr1000000_f347826_idx03_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f347826_idx03_fir_alias_hack__pm50p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:40.435407+00:00,1000000.0,1000000.026490954,0.02649095398373902,347826.0869565217,347826.0869565217,alias_hack,-50.0,6,1,5,2048,0,True,0.0,18.171758646286456,26,-27,False,True,1,5,2048
e1_sr1000000_f347826_idx03_fir_default__pm10p0,e1_sr1000000_f347826_idx03_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f347826_idx03_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:18:42.875377+00:00,1000000.0,1000000.026490954,0.02649095398373902,347826.0869565217,347826.0869565217,default,-10.0,6,1,5,2048,0,True,0.0,117.18809032739152,127,-128,True,False,3,5,2048
e1_sr1000000_f347826_idx03_fir_default__pp0p0,e1_sr1000000_f347826_idx03_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f347826_idx03_fir_default__pp0p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:18:46.597959+00:00,1000000.0,1000000.026490954,0.02649095398373902,347826.0869565217,347826.0869565217,default,0.0,6,1,5,2048,0,True,0.0,116.39032408807459,127,-128,True,False,3,5,2048
e1_sr1000000_f347826_idx03_fir_default__pp10p0,e1_sr1000000_f347826_idx03_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f347826_idx03_fir_default__pp10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:18:50.315209+00:00,1000000.0,1000000.026490954,0.02649095398373902,347826.0869565217,347826.0869565217,default,10.0,6,1,5,2048,0,True,0.0,116.32932243290534,127,-128,True,False,3,5,2048
e1_sr1000000_f434783_idx04_fir_alias_hack__pm30p0,e1_sr1000000_f434783_idx04_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f434783_idx04_fir_alias_hack__pm30p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:21:55.680829+00:00,1000000.0,1000000.026490954,0.02649095398373902,434782.60869565216,434782.60869565216,alias_hack,-30.0,6,1,5,2048,0,True,0.0,109.38581559059303,127,-128,True,False,3,5,2048
e1_sr1000000_f434783_idx04_fir_alias_hack__pm40p0,e1_sr1000000_f434783_idx04_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f434783_idx04_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:51.613033+00:00,1000000.0,1000000.026490954,0.02649095398373902,434782.60869565216,434782.60869565216,alias_hack,-40.0,6,1,5,2048,0,True,0.0,46.04891716531865,66,-67,False,True,1,5,2048
e1_sr1000000_f434783_idx04_fir_alias_hack__pm50p0,e1_sr1000000_f434783_idx04_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f434783_idx04_fir_alias_hack__pm50p0.npz,E1,captured,power_tier_capture,2026-02-09T03:21:49.569334+00:00,1000000.0,1000000.026490954,0.02649095398373902,434782.60869565216,434782.60869565216,alias_hack,-50.0,6,1,5,2048,0,True,0.0,14.638411418724298,21,-22,False,True,1,5,2048
e1_sr1000000_f434783_idx04_fir_default__pm10p0,e1_sr1000000_f434783_idx04_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f434783_idx04_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:18:55.043919+00:00,1000000.0,1000000.026490954,0.02649095398373902,434782.60869565216,434782.60869565216,default,-10.0,6,1,5,2048,0,True,0.0,114.33604887228005,127,-128,True,False,3,5,2048
e1_sr1000000_f434783_idx04_fir_default__pp0p0,e1_sr1000000_f434783_idx04_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f434783_idx04_fir_default__pp0p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:18:58.767202+00:00,1000000.0,1000000.026490954,0.02649095398373902,434782.60869565216,434782.60869565216,default,0.0,6,1,5,2048,0,True,0.0,113.033875001,127,-128,True,False,3,5,2048
e1_sr1000000_f434783_idx04_fir_default__pp10p0,e1_sr1000000_f434783_idx04_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f434783_idx04_fir_default__pp10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:19:02.485956+00:00,1000000.0,1000000.026490954,0.02649095398373902,434782.60869565216,434782.60869565216,default,10.0,6,1,5,2048,0,True,0.0,113.03049340153837,127,-128,True,False,3,5,2048
e1_sr1000000_f521739_idx05_fir_alias_hack__pm30p0,e1_sr1000000_f521739_idx05_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f521739_idx05_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:22:04.822068+00:00,1000000.0,1000000.026490954,0.02649095398373902,521739.1304347826,521739.1304347826,alias_hack,-30.0,6,1,5,2048,0,True,0.0,73.8790629561853,96,-116,False,True,1,5,2048
e1_sr1000000_f521739_idx05_fir_alias_hack__pm40p0,e1_sr1000000_f521739_idx05_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f521739_idx05_fir_alias_hack__pm40p0.npz,E1,captured,power_tier_capture,2026-02-09T03:22:02.778833+00:00,1000000.0,1000000.026490954,0.02649095398373902,521739.1304347826,521739.1304347826,alias_hack,-40.0,6,1,5,2048,0,True,0.0,22.34806771339654,32,-33,False,True,1,5,2048
e1_sr1000000_f521739_idx05_fir_alias_hack__pm50p0,e1_sr1000000_f521739_idx05_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f521739_idx05_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:22:00.735628+00:00,1000000.0,1000000.026490954,0.02649095398373902,521739.1304347826,521739.1304347826,alias_hack,-50.0,6,1,5,2048,0,True,0.0,7.139675223056315,10,-11,False,False,3,5,2048
e1_sr1000000_f521739_idx05_fir_default__pm10p0,e1_sr1000000_f521739_idx05_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f521739_idx05_fir_default__pm10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:19:07.214927+00:00,1000000.0,1000000.026490954,0.02649095398373902,521739.1304347826,521739.1304347826,default,-10.0,6,1,5,2048,0,True,0.0,91.04062341628938,127,-128,True,False,3,5,2048
e1_sr1000000_f521739_idx05_fir_default__pp0p0,e1_sr1000000_f521739_idx05_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f521739_idx05_fir_default__pp0p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:19:10.933555+00:00,1000000.0,1000000.026490954,0.02649095398373902,521739.1304347826,521739.1304347826,default,0.0,6,1,5,2048,0,True,0.0,87.79347849533566,127,-80,True,False,3,5,2048
e1_sr1000000_f521739_idx05_fir_default__pp10p0,e1_sr1000000_f521739_idx05_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f521739_idx05_fir_default__pp10p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:19:14.655533+00:00,1000000.0,1000000.026490954,0.02649095398373902,521739.1304347826,521739.1304347826,default,10.0,6,1,5,2048,0,True,0.0,87.45874242985543,127,-94,True,False,3,5,2048
e1_sr1000000_f608696_idx06_fir_alias_hack__pm30p0,e1_sr1000000_f608696_idx06_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f608696_idx06_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:22:15.989635+00:00,1000000.0,1000000.026490954,0.02649095398373902,608695.6521739131,608695.6521739131,alias_hack,-30.0,6,1,5,2048,0,True,0.0,14.748099941135171,9,-32,False,True,1,5,2048
e1_sr1000000_f608696_idx06_fir_alias_hack__pm40p0,e1_sr1000000_f608696_idx06_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f608696_idx06_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:22:13.938394+00:00,1000000.0,1000000.026490954,0.02649095398373902,608695.6521739131,608695.6521739131,alias_hack,-40.0,6,1,5,2048,0,True,0.0,2.9436088432451792,4,-6,False,False,3,5,2048
e1_sr1000000_f608696_idx06_fir_alias_hack__pm50p0,e1_sr1000000_f608696_idx06_fir_alias_hack__pm50p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f608696_idx06_fir_alias_hack__pm50p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:22:09.875861+00:00,1000000.0,1000000.026490954,0.02649095398373902,608695.6521739131,608695.6521739131,alias_hack,-50.0,6,1,5,2048,0,True,0.0,1.1670845537737815,1,-3,False,False,3,5,2048
e1_sr1000000_f608696_idx06_fir_default__pm10p0,e1_sr1000000_f608696_idx06_fir_default__pm10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f608696_idx06_fir_default__pm10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:19:17.588114+00:00,1000000.0,1000000.026490954,0.02649095398373902,608695.6521739131,608695.6521739131,default,-10.0,6,1,5,2048,0,True,0.0,16.29946135616513,34,-9,False,True,1,5,2048
e1_sr1000000_f608696_idx06_fir_default__pp0p0,e1_sr1000000_f608696_idx06_fir_default__pp0p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f608696_idx06_fir_default__pp0p0.npz,E1,captured,power_tier_capture,2026-02-09T03:19:19.526255+00:00,1000000.0,1000000.026490954,0.02649095398373902,608695.6521739131,608695.6521739131,default,0.0,6,1,5,2048,0,True,0.0,59.21696069914263,89,34,False,True,1,5,2048
e1_sr1000000_f608696_idx06_fir_default__pp10p0,e1_sr1000000_f608696_idx06_fir_default__pp10p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f608696_idx06_fir_default__pp10p0.npz,E1,captured,power_tier_capture,2026-02-09T03:19:21.444514+00:00,1000000.0,1000000.026490954,0.02649095398373902,608695.6521739131,608695.6521739131,default,10.0,6,1,5,2048,0,True,0.0,54.74050860479683,90,21,False,True,1,5,2048
e1_sr1000000_f695652_idx07_fir_alias_hack__pm30p0,e1_sr1000000_f695652_idx07_fir_alias_hack__pm30p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f695652_idx07_fir_alias_hack__pm30p0.npz,E1,captured,power_tier_capture,2026-02-09T03:22:27.143639+00:00,1000000.0,1000000.026490954,0.02649095398373902,695652.1739130435,695652.1739130435,alias_hack,-30.0,6,1,5,2048,0,True,0.0,12.832106773876763,5,-25,False,True,1,5,2048
e1_sr1000000_f695652_idx07_fir_alias_hack__pm40p0,e1_sr1000000_f695652_idx07_fir_alias_hack__pm40p0.npz,tar,data/raw/e1.tar.gz,e1/e1_sr1000000_f695652_idx07_fir_alias_hack__pm40p0.npz,E1,captured_guard_fail,power_tier_capture,2026-02-09T03:22:25.100613+00:00,1000000.0,1000000.026490954,0.02649095398373902,695652.1739130435,695652.1739130435,alias_hack,-40.0,6,1,5,2048,0,True,0.0,1.7937728025574753,3,-4,False,False,3,5,2048
