run_id,f_true_hz,sample_rate_hz,predicted_alias_hz,measured_alias_hz,residual_hz,abs_residual_hz,uncertainty_hz,fir_mode,power_tier_dbm,status,adc_passes_guard,adc_is_clipped,qc_analysis_pass,qc_recommended_pass
e1_sr3200000_f556522_idx01_fir_alias_hack__pm50p0,556521.7391304348,3200000.0,556521.7391304346,556249.9999999999,-271.73913043469656,271.73913043469656,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f556522_idx01_fir_default__pm10p0,556521.7391304348,3200000.0,556521.7391304346,556249.9999999999,-271.73913043469656,271.73913043469656,0.0,default,-10.0,captured,True,False,True,True
e1_sr3200000_f556522_idx01_fir_default__pp0p0,556521.7391304348,3200000.0,556521.7391304346,556249.9999999999,-271.73913043469656,271.73913043469656,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f556522_idx01_fir_default__pp10p0,556521.7391304348,3200000.0,556521.7391304346,556249.9999999999,-271.73913043469656,271.73913043469656,0.0,default,10.0,captured,True,False,True,True
e1_sr3200000_f5843478_idx20_fir_alias_hack__pm30p0,5843478.260869565,3200000.0,-556521.7391304346,-556249.9999999999,271.73913043469656,271.73913043469656,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f5843478_idx20_fir_alias_hack__pm40p0,5843478.260869565,3200000.0,-556521.7391304346,-556249.9999999999,271.73913043469656,271.73913043469656,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f5843478_idx20_fir_alias_hack__pm50p0,5843478.260869565,3200000.0,-556521.7391304346,-556249.9999999999,271.73913043469656,271.73913043469656,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f5843478_idx20_fir_default__pm10p0,5843478.260869565,3200000.0,-556521.7391304346,-556249.9999999999,271.73913043469656,271.73913043469656,0.0,default,-10.0,captured,True,False,True,True
e1_sr3200000_f5843478_idx20_fir_default__pp0p0,5843478.260869565,3200000.0,-556521.7391304346,-556249.9999999999,271.73913043469656,271.73913043469656,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f5843478_idx20_fir_default__pp10p0,5843478.260869565,3200000.0,-556521.7391304346,-556249.9999999999,271.73913043469656,271.73913043469656,0.0,default,10.0,captured,True,False,True,True
e1_sr3200000_f6121739_idx21_fir_alias_hack__pm30p0,6121739.130434783,3200000.0,-278260.8695652168,-278124.99999999994,135.86956521688262,135.86956521688262,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f6121739_idx21_fir_alias_hack__pm40p0,6121739.130434783,3200000.0,-278260.8695652168,-278124.99999999994,135.86956521688262,135.86956521688262,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f6121739_idx21_fir_alias_hack__pm50p0,6121739.130434783,3200000.0,-278260.8695652168,-278124.99999999994,135.86956521688262,135.86956521688262,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f6121739_idx21_fir_default__pm10p0,6121739.130434783,3200000.0,-278260.8695652168,-278124.99999999994,135.86956521688262,135.86956521688262,0.0,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f6121739_idx21_fir_default__pp0p0,6121739.130434783,3200000.0,-278260.8695652168,-278124.99999999994,135.86956521688262,135.86956521688262,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f6121739_idx21_fir_default__pp10p0,6121739.130434783,3200000.0,-278260.8695652168,-278124.99999999994,135.86956521688262,135.86956521688262,0.0,default,10.0,captured,True,False,True,True
e1_sr3200000_f6400000_idx22_fir_alias_hack__pm30p0,6400000.0,3200000.0,0.0,-5624.999999999999,-5624.999999999999,5624.999999999999,2838.422206966398,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f6400000_idx22_fir_alias_hack__pm40p0,6400000.0,3200000.0,0.0,-6562.499999999998,-6562.499999999998,6562.499999999998,5111.071010561289,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f6400000_idx22_fir_alias_hack__pm50p0,6400000.0,3200000.0,0.0,-4999.999999999999,-4999.999999999999,4999.999999999999,3387.419279481062,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f6400000_idx22_fir_default__pm10p0,6400000.0,3200000.0,0.0,-1249.9999999999995,-1249.9999999999995,1249.9999999999995,4335.761539222377,default,-10.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f6400000_idx22_fir_default__pp0p0,6400000.0,3200000.0,0.0,-5312.499999999999,-5312.499999999999,5312.499999999999,4363.825013677793,default,0.0,captured,True,False,True,True
e1_sr3200000_f6400000_idx22_fir_default__pp10p0,6400000.0,3200000.0,0.0,-5937.499999999999,-5937.499999999999,5937.499999999999,2795.0849718747368,default,10.0,captured,True,False,True,True
e1_sr3200000_f834783_idx02_fir_alias_hack__pm30p0,834782.6086956522,3200000.0,834782.6086956523,834374.9999999999,-407.6086956524523,407.6086956524523,0.0,alias_hack,-30.0,captured,True,False,True,True
e1_sr3200000_f834783_idx02_fir_alias_hack__pm40p0,834782.6086956522,3200000.0,834782.6086956523,834374.9999999999,-407.6086956524523,407.6086956524523,0.0,alias_hack,-40.0,captured,True,False,True,True
e1_sr3200000_f834783_idx02_fir_alias_hack__pm50p0,834782.6086956522,3200000.0,834782.6086956523,834374.9999999999,-407.6086956524523,407.6086956524523,0.0,alias_hack,-50.0,captured_guard_fail,False,False,True,False
e1_sr3200000_f834783_idx02_fir_default__pm10p0,834782.6086956522,3200000.0,834782.6086956523,834374.9999999999,-407.6086956524523,407.6086956524523,0.0,default,-10.0,captured,True,False,True,True
e1_sr3200000_f834783_idx02_fir_default__pp0p0,834782.6086956522,3200000.0,834782.6086956523,834374.9999999999,-407.6086956524523,407.6086956524523,0.0,default,0.0,captured,True,False,True,True
e1_sr3200000_f834783_idx02_fir_default__pp10p0,834782.6086956522,3200000.0,834782.6086956523,834374.9999999999,-407.6086956524523,407.6086956524523,0.0,default,10.0,captured,True,False,True,True
